Date,Rainfall (mm),temp_max (‚Å∞C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
2020-02-05,0.0,38.775,34.52159091,80.471875,0.5698443896907136,10.71221591
2020-02-06,0.294886364,37.34971591,42.51988636,82.83181818,0.189488636,10.60340909
2020-02-07,10.46704545,35.42826705,63.45284091,98.45482955,0.0,10.40965909
2020-02-08,6.117045455,32.33991477,75.28764205,98.76690341,0.0,7.925284091
2020-02-09,0.0,34.32471591,68.46107955,96.15482955,0.067045455,9.317613636
2020-02-10,0.0,33.71960227,72.69176136,97.05454545,8.086931818,0.009090909
2020-02-11,0.0,33.10113636,43.221875,92.33693182,6.692897727,0.125
2020-02-12,0.0,31.56022727,47.18380682,97.59460227,7.532102273,0.0
2020-02-13,0.0,31.378125,55.21022727,95.79545455,0.0,5.693181818
2020-02-14,0.0,31.38778409,37.81590909,88.51392045,0.0,8.377556818
2020-02-15,0.0,33.40227273,31.59176136,91.43863636,0.0,5.460795455
2020-02-16,0.0,33.45340909,38.49119318,92.12926136,0.0,5.405113636
2020-02-17,0.0,34.24431818,33.253125,95.09431818,0.0,5.515909091
2020-02-18,0.0,34.04517045,33.46761364,89.70142045,0.0,5.982386364
2020-02-19,0.0,33.8375,26.29886364,95.55539773,0.0,5.228125
2020-02-20,0.0,33.05255682,42.06079545,96.41448864,0.0,8.966477273
2020-02-21,0.0,31.66960227,52.06221591,94.465625,0.0,11.60767045
2020-02-22,0.0,31.93068182,46.61022727,92.91193182,0.0,11.25340909
2020-02-23,0.0,32.64403409,43.4125,96.19090909,0.0,9.817897727
2020-02-24,0.0,32.82102273,46.54403409,96.00028409,0.0,11.24005682
2020-02-25,0.0,33.1,42.86789773,93.76534091,0.0,12.51477273
2020-02-26,0.0,31.97613636,53.66988636,92.44659091,0.0,11.42102273
2020-02-27,0.0,32.33380682,40.10965909,80.48125,0.0,6.957102273
2020-02-28,0.0,32.909375,27.14431818,95.04971591,0.0,7.749431818
2020-02-29,0.0,33.14431818,40.71789773,96.809375,0.0,8.832386364
2020-03-01,0.0,29.42642045,65.2,95.06818182,0.0,9.900568182
2020-03-02,0.0,30.88977273,50.90369318,93.26193182,0.0,9.300568182
2020-03-03,0.0,33.26164773,49.52954545,95.82897727,0.0,9.315056818
2020-03-04,0.0,38.33806818,30.57130682,82.14602273,0.5698443896907136,9.278977273
2020-03-05,0.0,38.93181818,36.06363636,81.82017045,0.5698443896907136,12.09772727
2020-03-06,23.60142045,38.06221591,37.91221591,97.20909091,0.010795455,12.00909091
2020-03-07,2.857102273,35.42315341,63.45071023,95.12372159,0.003125,8.851988636
2020-03-08,19.16079545,34.96605114,69.75539773,97.67428977,0.003125,9.316193182
2020-03-09,6.028125,33.08210227,74.98238636,97.62471591,0.125,8.115625
2020-03-10,0.0,34.05255682,68.54318182,96.571875,8.413636364,0.003125
2020-03-11,0.0,33.41619318,52.540625,92.425,6.551704545,0.130965909
2020-03-12,0.0,31.21704545,42.94943182,96.28465909,9.879829545,0.0
2020-03-13,0.0,33.43977273,56.98551136,93.87443182,0.0,11.32017045
2020-03-14,0.0,34.36931818,50.95965909,95.45255682,0.0,13.33494318
2020-03-15,0.0,33.40426136,47.68238636,96.42784091,0.0,9.527556818
2020-03-16,0.0,34.18323864,42.60028409,96.23068182,0.0,9.1375
2020-03-17,0.0,34.91363636,44.10909091,95.584375,0.0,9.845454545
2020-03-18,0.0,35.99147727,42.4875,92.89204545,0.0,9.604829545
2020-03-19,0.920454545,36.52017045,35.12926136,92.66988636,0.0,9.138636364
2020-03-20,2.434375,36.62755682,38.88806818,88.08011364,0.0,12.89005682
2020-03-21,1.917045455,35.42017045,44.14659091,93.58522727,0.0,9.863352273
2020-03-22,0.0,34.85625,51.0375,95.74602273,0.0,10.90965909
2020-03-23,0.563352273,35.70880682,42.81022727,95.32755682,0.0,9.930681818
2020-03-24,0.0,34.83125,49.8125,93.64829545,0.0,10.93153409
2020-03-25,0.0,36.15369318,39.42102273,93.146875,0.0,9.388352273
2020-03-26,0.221875,35.94147727,44.13977273,90.27244318,0.0,8.711931818
2020-03-27,0.09375,36.1,39.90880682,81.77301136,0.0,7.560511364
2020-03-28,0.0,36.95909091,32.35596591,72.94318182,0.0,9.520170455
2020-03-29,0.0,37.45397727,28.14886364,81.74971591,0.0,5.978409091
2020-03-30,0.0,38.203125,29.98693182,75.996875,0.0,8.96875
2020-03-31,0.0,36.93068182,38.41221591,80.61022727,0.0,7.536079545
2020-04-01,0.232954545,27.20511364,76.146875,97.61164773,0.0,8.435795455
2020-04-02,0.0,31.32869318,53.71051136,95.17755682,0.0,9.567897727
2020-04-03,0.0,34.10113636,49.43153409,91.70909091,0.0,10.35710227
2020-04-04,0.0,33.28636364,49.40397727,92.53693182,0.5698443896907136,9.003409091
2020-04-05,0.0,41.11647727,29.590625,84.88579545,0.5698443896907136,11.93011364
2020-04-06,0.009375,36.23892045,48.875,84.89346591,1.641193182,12.40539773
2020-04-07,43.94261364,33.76335227,68.93366477,98.72457386,0.0,10.90681818
2020-04-08,3.553977273,32.57315341,72.01732955,95.16875,0.040340909,10.25369318
2020-04-09,2.5375,35.21931818,62.94005682,97.65625,0.05,6.17969697
2020-04-10,0.00625,34.61931818,60.02642045,91.89261364,8.71875,0.26875
2020-04-11,0.0,33.31392045,53.52073864,88.71392045,7.284943182,0.003125
2020-04-12,0.0,31.39232955,46.4375,94.48778409,5.101136364,0.0
2020-04-13,0.0,38.80113636,28.98664773,79.82670455,0.5698443896907136,8.915625
2020-04-14,0.0,38.68778409,21.31818182,70.82215909,0.5698443896907136,9.463352273
2020-04-15,0.196875,38.71818182,20.26875,83.55539773,0.5698443896907136,8.759943182
2020-04-16,0.0,38.02272727,23.03892045,79.00426136,0.5698443896907136,8.962784091
2020-04-17,0.0,38.36903409,28.09375,88.18295455,0.5698443896907136,9.901136364
2020-04-18,0.0,38.32130682,33.20965909,90.20142045,0.5698443896907136,10.84801136
2020-04-19,0.207954545,37.92357955,35.81136364,85.41335227,0.5698443896907136,10.91363636
2020-04-20,0.0,35.540625,40.10170455,83.03210227,0.5698443896907136,7.88125
2020-04-21,0.0,38.33693182,34.48977273,83.934375,0.5698443896907136,9.068465909
2020-04-22,0.068181818,38.24517045,33.43607955,86.49005682,0.5698443896907136,12.20568182
2020-04-23,0.0,38.33607955,32.81903409,87.06164773,0.5698443896907136,13.84573864
2020-04-24,0.0,39.04375,35.73977273,87.73806818,0.5698443896907136,12.46022727
2020-04-25,2.601988636,38.74289773,38.46875,89.23238636,0.5698443896907136,15.13096591
2020-04-26,0.0,38.45539773,37.24971591,84.96335227,0.5698443896907136,12.74971591
2020-04-27,8.901136364,38.22386364,40.51107955,91.74261364,0.5698443896907136,12.92443182
2020-04-28,0.915625,37.8,40.86079545,86.80994318,0.5698443896907136,12.78011364
2020-04-29,6.677556818,37.71761364,39.22102273,91.81590909,0.5698443896907136,14.77073864
2020-04-30,0.009090909,38.07528409,35.46704545,85.06647727,0.5698443896907136,9.920454545
2020-05-01,0.0,25.78409091,79.86363636,97.70994318,0.0,6.572159091
2020-05-02,0.0,32.36534091,53.26107955,95.71647727,0.0,11.96448864
2020-05-03,0.0,34.96590909,44.01761364,92.33551136,0.0,9.880965909
2020-05-04,0.0,35.13380682,39.58153409,92.11136364,0.5698443896907136,7.615056818
2020-05-05,2.755113636,40.48096591,35.03181818,85.55340909,0.5698443896907136,16.79261364
2020-05-06,0.0,35.80397727,43.96079545,72.43068182,0.451420455,15.45028409
2020-05-07,4.402556818,31.76974432,80.09389205,97.44204545,0.055965909,8.539772727
2020-05-08,3.957954545,30.815625,76.54247159,96.89417614,0.099431818,10.62840909
2020-05-09,0.009375,34.80909091,63.44147727,96.72244318,0.0,9.892045455
2020-05-10,0.0,33.92698864,59.82414773,88.99914773,8.478125,0.290340909
2020-05-11,0.0,31.72357955,39.90539773,91.83863636,7.011931818,0.0
2020-05-12,0.0,31.72840909,40.35369318,95.79176136,5.958806818,0.0
2020-05-13,0.0,39.74318182,29.67897727,82.84829545,0.5698443896907136,11.39176136
2020-05-14,0.0,39.29602273,31.675,81.45625,0.5698443896907136,9.510511364
2020-05-15,0.371875,39.36193182,34.59914773,74.97017045,0.5698443896907136,11.83863636
2020-05-16,0.059090909,39.62784091,30.29886364,76.73494318,0.5698443896907136,10.04488636
2020-05-17,0.362784091,39.70369318,31.76335227,78.27840909,0.5698443896907136,13.35880682
2020-05-18,3.446875,39.21335227,33.79630682,75.03636364,0.5698443896907136,12.17414773
2020-05-19,1.145738636,40.58125,29.96647727,77.23977273,0.5698443896907136,10.36761364
2020-05-20,0.0,39.52102273,25.68522727,62.67244318,0.5698443896907136,13.03238636
2020-05-21,0.0,41.88664773,13.24119318,52.52585227,0.5698443896907136,12.49630682
2020-05-22,0.0,42.65482955,8.500852273,49.61363636,0.5698443896907136,13.79971591
2020-05-23,0.0,43.21448864,10.34261364,77.40113636,0.5698443896907136,10.52982955
2020-05-24,0.0,43.25681818,18.46420455,82.68778409,0.5698443896907136,10.98352273
2020-05-25,0.0,42.48607955,26.44545455,85.05085227,0.5698443896907136,11.66761364
2020-05-26,0.0,41.85340909,30.55227273,82.92528409,0.5698443896907136,13.11903409
2020-05-27,0.0,41.40795455,34.34857955,82.45511364,0.5698443896907136,12.33806818
2020-05-28,0.04375,42.04375,31.11505682,81.29886364,0.5698443896907136,13.28863636
2020-05-29,0.0,43.10681818,21.08920455,77.49232955,0.5698443896907136,13.45170455
2020-05-30,12.51704545,42.315625,26.78125,90.78125,0.5698443896907136,17.25
2020-05-31,0.134090909,36.80454545,43.93068182,89.83664773,0.5698443896907136,11.31732955
2020-06-01,0.0,28.21136364,52.84403409,92.39119318,0.0,9.301136364
2020-06-02,0.0,32.66164773,47.03096591,92.80710227,0.0,11.41392045
2020-06-03,7.915056818,32.84119318,56.60738636,95.49829545,0.0,10.63039773
2020-06-04,0.0,35.93096591,40.46022727,89.56448864,0.5698443896907136,11.19971591
2020-06-05,0.0,39.57727273,34.28352273,86.50539773,0.5698443896907136,12.95909091
2020-06-06,0.009375,37.82670455,34.89431818,65.86392045,0.021590909,11.43664773
2020-06-07,33.80397727,29.23068182,87.85738636,98.78039773,0.096875,10.63551136
2020-06-08,2.868465909,31.42528409,82.38579545,95.93167614,0.209375,9.769886364
2020-06-09,0.345738636,34.64034091,67.578125,97.25085227,0.0,8.695454545
2020-06-10,0.085511364,33.27869318,62.53778409,95.41107955,8.661931818,0.084375
2020-06-11,0.0,32.82670455,39.91647727,88.52102273,5.488920455,0.009375
2020-06-12,0.0,31.86392045,33.00369318,94.82869318,7.326136364,0.0
2020-06-13,1.803409091,31.84914773,77.36903409,95.66278409,0.0125,9.064488636
2020-06-14,0.0,34.73863636,62.49943182,89.67386364,0.0125,8.232102273
2020-06-15,0.166193182,35.31335227,57.95028409,91.41676136,0.065340909,9.838068182
2020-06-16,8.812784091,35.57897727,56.66079545,97.85909091,0.013920455,11.65511364
2020-06-17,18.42897727,34.11903409,66.853125,98.27897727,0.180965909,13.48068182
2020-06-18,0.872443182,32.06818182,76.18267045,94.03806818,0.0125,10.41278409
2020-06-19,9.21875,34.89204545,60.04176136,97.58295455,0.075,11.79602273
2020-06-20,0.228693182,34.04318182,69.28125,95.42869318,0.171022727,11.96505682
2020-06-21,5.582670455,34.715625,64.78664773,96.97585227,0.358522727,14.51619318
2020-06-22,0.045454545,32.2625,70.16335227,92.17727273,0.245738636,11.865625
2020-06-23,8.039488636,32.28153409,70.65994318,94.95823864,0.009375,10.20795455
2020-06-24,0.143181818,35.03664773,56.84772727,95.49346591,0.0,10.34829545
2020-06-25,0.018181818,37.56761364,52.59119318,90.63693182,0.060795455,8.447159091
2020-06-26,0.013636364,37.13494318,51.85284091,92.91335227,0.681818182,10.55198864
2020-06-27,0.0,35.98068182,54.84545455,92.02784091,0.009375,8.382102273
2020-06-28,0.170170455,37.01647727,51.08551136,92.08181818,0.05,9.814204545
2020-06-29,4.032386364,36.4375,57.16818182,94.12272727,0.078977273,8.558522727
2020-06-30,10.29204545,35.7125,61.00454545,96.85284091,0.0,8.520738636
2020-07-01,0.0,30.55710227,52.86051136,95.16221591,0.0,5.846590909
2020-07-02,0.0,32.76420455,46.18210227,90.97869318,0.0,12.45852273
2020-07-03,0.0125,32.70511364,62.64602273,95.13323864,0.0,12.8125
2020-07-04,0.009090909,36.40965909,40.75454545,88.98892045,0.5698443896907136,9.142329545
2020-07-05,0.0,38.99829545,39.74545455,85.23181818,0.5698443896907136,13.50965909
2020-07-06,0.0,38.62130682,31.43323864,65.12301136,0.01875,13.34801136
2020-07-07,0.018465909,31.49389205,81.13778409,96.978125,0.387784091,8.192329545
2020-07-08,0.697727273,33.64517045,74.94346591,95.81619318,0.409090909,10.88664773
2020-07-09,0.013636364,35.20198864,64.86335227,95.42556818,0.007670455,9.334375
2020-07-10,3.725284091,33.63380682,61.16931818,96.00340909,7.992329545,0.004545455
2020-07-11,0.0,32.89659091,53.33238636,93.10511364,4.263068182,0.004545455
2020-07-12,0.0,32.04971591,37.99772727,96.08551136,5.140625,0.0
2020-07-13,7.087784091,33.4890625,72.6203125,98.70738636,0.0,9.221875
2020-07-14,3.429829545,31.58693182,82.8203125,98.78252841,0.003125,7.307670455
2020-07-15,36.29545455,31.90795455,80.66264205,98.86534091,0.0,7.454829545
2020-07-16,11.00284091,31.23565341,84.39488636,98.67627841,0.115625,7.786931818
2020-07-17,0.051988636,30.39076705,81.85411932,95.884375,0.387215909,8.085227273
2020-07-18,0.268181818,33.52911932,70.54985795,94.61363636,0.040625,7.699431818
2020-07-19,9.269034091,34.80994318,63.896875,97.9203125,0.0125,8.621306818
2020-07-20,17.01392045,34.21065341,74.8515625,98.9015625,0.01875,8.427272727
2020-07-21,3.575284091,34.92911932,73.3703125,98.46789773,0.053125,8.454829545
2020-07-22,0.4625,35.303125,63.37372159,97.02613636,0.01875,8.194318182
2020-07-23,26.48323864,33.84360795,73.59573864,98.4140625,0.1,9.338068182
2020-07-24,3.45625,29.28821023,85.87926136,98.3484375,0.05,5.096875
2020-07-25,0.75,33.40909091,72.70014205,96.91534091,0.003125,7.395170455
2020-07-26,3.859090909,33.17215909,73.9421875,98.52201705,0.015625,7.295738636
2020-07-27,0.138636364,35.92840909,56.56363636,95.20198864,0.0,7.138352273
2020-07-28,0.0,35.19659091,61.33551136,96.19289773,0.0125,8.825852273
2020-07-29,8.987215909,34.88821023,67.50909091,99.06576705,0.0,9.460795455
2020-07-30,2.567897727,34.25880682,69.35710227,97.98224432,0.0,5.969602273
2020-07-31,0.0,35.55894886,60.37684659,95.36690341,0.012215909,7.494886364
2020-08-01,0.0,30.02443182,59.74346591,93.86647727,0.0,9.176704545
2020-08-02,0.0,31.38238636,53.51818182,92.64602273,0.0,12.44318182
2020-08-03,3.108522727,31.37698864,67.34431818,96.93295455,0.0,13.68977273
2020-08-04,0.009375,37.45511364,38.60994318,87.80823864,0.5698443896907136,9.831534091
2020-08-05,0.0,37.99744318,39.21079545,80.01221591,0.5698443896907136,11.28721591
2020-08-06,0.009090909,38.24517045,36.58721591,65.63863636,0.003125,13.09460227
2020-08-07,0.0,34.18423295,70.14602273,92.67911932,0.003125,11.06335227
2020-08-08,1.253125,34.9796875,66.41392045,94.14019886,0.149715909,9.340909091
2020-08-09,0.026136364,35.68778409,59.98409091,96.70170455,0.0,5.80969697
2020-08-10,10.36136364,28.52215909,86.56505682,98.45965909,6.780965909,0.031818182
2020-08-11,0.0,32.74289773,52.66221591,91.16903409,6.56875,0.003125
2020-08-12,0.0,31.99346591,37.14602273,96.45085227,7.859659091,0.0
2020-08-13,44.96732955,27.91633523,90.77244318,98.35028409,0.111931818,10.32613636
2020-08-14,65.63664773,25.63110795,95.89928977,98.81392045,1.228125,9.878977273
2020-08-15,167.9238636,24.91690341,91.87400568,98.82130682,0.377272727,9.969318182
2020-08-16,96.44630682,25.59573864,88.55255682,98.88707386,0.291212121,9.734848485
2020-08-17,74.03863636,26.0,95.48892045,99.08821023,0.100568182,9.379261364
2020-08-18,12.56335227,28.27159091,89.29857955,98.31590909,0.021428571,8.550324675
2020-08-19,14.87215909,31.64190341,77.67329545,98.24019886,0.057575758,10.50939394
2020-08-20,88.49488636,27.08181818,92.04801136,98.43636364,0.084545455,8.228787879
2020-08-21,52.94176136,26.13835227,92.01207386,98.31960227,0.171428571,8.51461039
2020-08-22,10.72386364,30.60596591,83.58068182,98.23082386,0.039090909,8.713333333
2020-08-23,0.14375,32.72556818,75.62144886,96.18792614,0.04375,8.688636364
2020-08-24,4.909090909,33.82386364,70.78863636,96.57116477,0.01,8.268787879
2020-08-25,0.228125,34.29573864,66.49602273,96.27784091,0.133522727,9.012784091
2020-08-26,0.364204545,33.70383523,69.21988636,96.64644886,0.090625,9.638068182
2020-08-27,20.64375,31.08849432,79.13125,98.44332386,0.178125,9.48125
2020-08-28,5.166761364,28.78877841,86.09133523,97.79133523,0.003125,8.595738636
2020-08-29,0.659090909,32.55497159,73.31803977,96.59105114,0.1,11.15284091
2020-08-30,8.535511364,34.10355114,69.29928977,97.18678977,0.053125,9.869602273
2020-08-31,0.203125,34.9828125,65.62826705,96.53338068,0.06875,7.951988636
2020-09-01,0.0,28.56278409,65.55284091,95.81903409,0.0,10.81846591
2020-09-02,12.91221591,29.12443182,68.19517045,98.26363636,0.0,10.69744318
2020-09-03,0.074715909,33.11619318,59.49602273,92.52954545,0.0,8.857670455
2020-09-04,0.0,37.95625,32.96988636,89.96903409,0.5698443896907136,9.525852273
2020-09-05,0.0,38.42443182,38.15482955,77.19943182,0.5698443896907136,11.03579545
2020-09-06,0.0,38.37698864,36.31647727,64.93068182,0.075284091,14.56193182
2020-09-07,2.139772727,34.51207386,66.29105114,97.52869318,0.0,9.578409091
2020-09-08,0.0,32.51590909,70.78764205,94.65340909,0.069602273,8.940909091
2020-09-09,0.335795455,36.30284091,61.04914773,95.65681818,0.003333333,5.672424242
2020-09-10,3.014204545,31.20454545,80.00085227,98.90909091,4.256818182,0.0
2020-09-11,0.0,32.10454545,41.41363636,90.99772727,7.796022727,0.046875
2020-09-12,0.0,32.87045455,34.92585227,96.32926136,5.991761364,0.0
2020-09-13,14.80170455,33.89318182,73.11732955,98.67556818,0.0,7.111363636
2020-09-14,45.7125,31.00397727,83.371875,98.88465909,0.110795455,8.465625
2020-09-15,17.55539773,32.40625,82.56647727,98.70795455,0.012215909,8.627272727
2020-09-16,1.104261364,33.57215909,76.65596591,98.54744318,0.0,5.020170455
2020-09-17,2.615625,31.39034091,79.48125,98.47840909,0.0,5.932670455
2020-09-18,0.396590909,35.07698864,69.84147727,98.38920455,0.022727273,4.953125
2020-09-19,0.911931818,33.79375,79.57613636,98.08153409,0.0,8.585227273
2020-09-20,6.889772727,33.84204545,78.95539773,98.58494318,0.0,7.504545455
2020-09-21,2.371022727,33.409375,78.37869318,98.23892045,0.007670455,8.583522727
2020-09-22,18.69857955,31.75625,81.45085227,98.57982955,0.0,6.552272727
2020-09-23,3.913352273,32.33409091,80.51136364,98.05681818,0.260795455,7.473295455
2020-09-24,0.1,32.05454545,77.81164773,94.25852273,0.336363636,9.135227273
2020-09-25,0.500568182,33.859375,72.52102273,97.75056818,0.0,7.4875
2020-09-26,60.91676136,33.24857955,80.47471591,99.22443182,0.021875,6.744034091
2020-09-27,4.095738636,28.97613636,88.71590909,99.30994318,0.068181818,7.603977273
2020-09-28,0.0,32.55511364,79.08522727,97.78551136,0.0,8.284943182
2020-09-29,0.00625,34.12215909,75.653125,97.63522727,0.031818182,7.313636364
2020-09-30,2.354545455,33.03096591,79.51193182,97.95965909,0.0,7.929261364
2020-10-01,0.0,30.121875,58.64261364,94.6,0.0,9.318181818
2020-10-02,0.730681818,24.62698864,83.265625,98.49857955,0.0,7.163920455
2020-10-03,0.022727273,32.13267045,60.42272727,94.65,0.0,10.51335227
2020-10-04,0.0,36.47443182,43.09772727,89.11363636,0.5698443896907136,12.35653409
2020-10-05,0.109090909,40.24460227,31.22443182,83.06221591,0.5698443896907136,12.21988636
2020-10-06,17.24943182,39.34375,33.31818182,97.08835227,0.320454545,13.36619318
2020-10-07,34.12272727,33.97017045,71.32088068,99.00710227,0.009375,9.130397727
2020-10-08,70.70568182,30.42542614,76.91818182,98.67599432,0.325,9.873863636
2020-10-09,0.115340909,34.98806818,65.74744318,97.78806818,0.006666667,7.392121212
2020-10-10,6.191761364,33.58409091,77.19005682,98.98380682,6.206818182,0.0
2020-10-11,0.0,30.12528409,32.51164773,91.60596591,8.296590909,0.0
2020-10-12,0.0,32.55880682,34.83892045,96.31335227,7.390625,0.0
2020-10-13,31.25426136,31.67017045,82.15426136,98.828125,8.086931818,0.0125
2020-10-14,63.73465909,26.29090909,94.29488636,98.15994318,13.46193182,0.688920455
2020-10-15,0.293465909,30.1875,85.01732955,98.7875,8.271022727,0.090625
2020-10-16,0.0,31.70284091,79.26619318,98.19829545,6.231534091,0.0
2020-10-17,19.97698864,34.01306818,69.13806818,98.79176136,6.299715909,0.0
2020-10-18,2.486363636,33.11221591,79.17215909,98.71960227,3.842613636,0.0
2020-10-19,0.296875,34.72613636,65.78352273,98.06846591,4.257386364,0.00625
2020-10-20,6.423011364,33.68210227,72.31193182,98.17130682,7.134659091,0.283522727
2020-10-21,12.80227273,32.66306818,77.48295455,98.73863636,6.648579545,0.018181818
2020-10-22,0.054829545,31.9125,81.14488636,98.50142045,5.159090909,0.0
2020-10-23,0.0,33.45539773,66.33323864,97.85426136,5.530397727,0.392045455
2020-10-24,0.0,33.625,56.53607955,97.99829545,4.879285714,0.0
2020-10-25,0.0,34.78977273,52.59318182,98.62840909,4.260714286,0.0
2020-10-26,0.0,34.49460227,47.90767045,98.13892045,4.13961039,0.0
